DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,ACCU_DC_POWER,ACCU_AC_POWER,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
01-06-2020 21:00,0,0,127458,5210134.033,509691.5,23.64536747,21.15811773,0
01-06-2020 21:15,0,0,127458,5210134.033,509691.5,23.46812947,20.998059,0
01-06-2020 21:30,0,0,127458,5210134.033,509691.5,23.39217127,21.06486207,0
01-06-2020 21:45,0,0,127458,5210134.033,509691.5,23.3535358,20.93316447,0
01-06-2020 22:00,0,0,127458,5210134.033,509691.5,23.19968667,20.57610073,0
01-06-2020 22:15,0,0,127458,5210134.033,509691.5,23.0557068,20.38851113,0
01-06-2020 22:30,0,0,127458,5210134.033,509691.5,22.92917893,20.3185078,0
01-06-2020 22:45,0,0,127458,5210134.033,509691.5,22.69777993,20.19735486,0
01-06-2020 23:00,0,0,127458,5210134.033,509691.5,22.48435467,20.19821987,0
01-06-2020 23:15,0,0,127458,5210134.033,509691.5,22.33361413,20.1576844,0
01-06-2020 23:30,0,0,127458,5210134.033,509691.5,22.1236104,20.05054747,0
01-06-2020 23:45,0,0,115927.125,5210134.033,509691.5,22.122522,20.02132773,0
02-06-2020 00:00,0,0,1676.285714,0,0,22.54657193,20.3145366,0
02-06-2020 00:15,0,0,0,0,0,22.67315273,20.37953087,0
02-06-2020 00:30,0,0,0,0,0,22.56407267,20.11396893,0
02-06-2020 00:45,0,0,0,0,0,22.32901613,20.00030513,0
02-06-2020 01:00,0,0,0,0,0,22.11920164,20.14195693,0
02-06-2020 01:15,0,0,0,0,0,21.95261227,20.08414727,0
02-06-2020 01:30,0,0,0,0,0,21.82488007,19.98939807,0
02-06-2020 01:45,0,0,0,0,0,21.7592834,19.94342027,0
02-06-2020 02:00,0,0,0,0,0,21.6831788,19.74353433,0
02-06-2020 02:15,0,0,0,0,0,21.65743613,19.6160258,0
02-06-2020 02:30,0,0,0,0,0,21.54586787,19.50660173,0
02-06-2020 02:45,0,0,0,0,0,21.46970007,19.74697253,0
02-06-2020 03:00,0,0,0,0,0,21.4014854,19.5980612,0
02-06-2020 03:15,0,0,0,0,0,21.200297,19.40382067,0
02-06-2020 03:30,0,0,0,0,0,21.25917921,19.73671843,0
02-06-2020 03:45,0,0,0,0,0,21.36376953,19.8283386,0
02-06-2020 04:00,0,0,0,0,0,21.40861607,19.79703367,0
02-06-2020 04:15,0,0,0,0,0,21.42331527,19.7338378,0
02-06-2020 04:30,0,0,0,0,0,21.5165366,20.011324,0
02-06-2020 04:45,0,0,0,0,0,21.64009807,20.30556227,0
02-06-2020 05:00,0,0,0,0,0,21.7093078,20.37031453,0
02-06-2020 05:15,0,0,0,0,0,21.725348,20.16880693,0
02-06-2020 05:30,0,0,0,0,0,21.63923214,20.18868579,0
02-06-2020 05:45,0,0,0,0,0,21.65883987,19.9842732,7.79E-05
02-06-2020 06:00,1699.642857,163.9964286,7.732142859,1699.642857,163.9964286,21.58688553,20.01097807,0.007901256
02-06-2020 06:15,8831.857143,853.8392857,128.125,10531.5,1017.835714,21.79281213,21.38340247,0.029127121
02-06-2020 06:30,10652.98214,1030.2,382.0535714,21184.48214,2048.035714,22.08119707,22.1293234,0.035011848
02-06-2020 06:45,17781.83929,1725.198214,693.8214286,38966.32143,3773.233929,22.33522767,22.75865907,0.056329738
02-06-2020 07:00,37047.44643,3624.766071,1329.25,76013.76786,7398,22.60788993,23.6078104,0.117114942
02-06-2020 07:15,38318.98214,3749.869643,2314.089286,114332.75,11147.86964,23.02395633,24.59464527,0.116277612
02-06-2020 07:30,46107.23214,4520.216072,3305.517857,160439.9821,15668.08571,23.249164,25.24839473,0.141257299
02-06-2020 07:45,51862.91071,5085.382143,4519.964286,212302.8929,20753.46786,23.54752671,27.40564621,0.159936806
02-06-2020 08:00,92347.28572,9063.257143,6090.428571,304650.1786,29816.725,24.02725413,30.34888733,0.278052918
02-06-2020 08:15,181513.4643,17763.50893,9576.964286,486163.6429,47580.23393,24.93785393,40.45452453,0.629582431
02-06-2020 08:30,180844.1607,17696.96429,14099.41071,667007.8036,65277.19821,25.4514526,47.50126353,0.640368659
02-06-2020 08:45,162367.6429,15895.61607,18405.66071,829375.4464,81172.81429,26.10715727,45.98241787,0.546798932
02-06-2020 09:00,145043.0893,14206.27143,22152.42857,974418.5357,95379.08571,26.1504356,43.0666302,0.484554183
02-06-2020 09:15,196786.9643,19243.52143,26333.48214,1171205.5,114622.6071,26.43365887,45.660964,0.640082271
02-06-2020 09:30,209640.0536,20480.79286,30821.98214,1380845.554,135103.4,26.79342027,47.4213378,0.717151316
02-06-2020 09:45,217646.0714,21274.73571,36328.33929,1598491.625,156378.1357,27.39764413,51.1395304,0.747278595
02-06-2020 10:00,207903.1786,20333.49464,41710.07143,1806394.804,176711.6304,27.5394485,50.47200221,0.702981442
02-06-2020 10:15,155127.4464,15189.15536,46231.57143,1961522.25,191900.7857,27.56285607,46.39747087,0.502980273
02-06-2020 10:30,153095.0179,14991.14286,49680.32143,2114617.268,206891.9286,27.00929553,40.64149587,0.480664545
02-06-2020 10:45,203475.1607,19899.09643,54073.57143,2318092.429,226791.025,27.36386527,43.50097653,0.643870395
02-06-2020 11:00,203963.5714,19943.41786,59267.60714,2522056,246734.4429,27.67730707,46.2067344,0.67195934
02-06-2020 11:15,152586.375,14941.94107,63744.76786,2674642.375,261676.3839,27.63629753,44.5024126,0.483302472
02-06-2020 11:30,140316.3393,13746.08929,67092.39286,2814958.714,275422.4732,27.51463213,40.48357553,0.434164185
02-06-2020 11:45,135540.9821,13280.04286,70570.5,2950499.696,288702.5161,27.42642007,39.88621047,0.416091588
02-06-2020 12:00,181179.4464,17731.11429,74317.23214,3131679.143,306433.6304,27.46658329,40.11592957,0.563861546
02-06-2020 12:15,211227.2857,20651.75714,79282.42857,3342906.429,327085.3875,28.0114704,45.227401,0.692816201
02-06-2020 12:30,197603.8036,19319.01964,83867.94643,3540510.232,346404.4071,27.61693933,44.15874253,0.662910893
02-06-2020 12:45,240134.375,23453.3375,89568.01786,3780644.607,369857.7446,27.77792753,47.3377034,0.790882329
02-06-2020 13:00,272950.9464,26622.58929,95876.39286,4053595.554,396480.3339,27.964561,48.2827824,0.885264327
02-06-2020 13:15,264521.0714,25811.29107,102338.5357,4318116.625,422291.625,27.96235147,49.06862827,0.874340775
02-06-2020 13:30,223013.0536,21793.39107,108279.6429,4541129.679,444085.0161,27.63671473,45.63386427,0.707936407
02-06-2020 13:45,279887.2857,27303.51072,114406.625,4821016.964,471388.5268,27.7742168,49.33662147,0.934275521
02-06-2020 14:00,147842.25,14480.65,119529.9821,4968859.214,485869.1768,27.26247973,43.4918152,0.463764251
02-06-2020 14:15,160173.3393,15683.84464,123298.9107,5129032.554,501553.0214,26.94789764,39.81178307,0.500413921
02-06-2020 14:30,196330.9286,19186.46071,127178.2679,5325363.482,520739.4821,26.91320207,39.42475607,0.642086792
02-06-2020 14:45,196410.8036,19195.73214,132881.5179,5521774.286,539935.2143,27.6148946,45.1069846,0.638254499
02-06-2020 15:00,146198.9643,14315.92857,136944.4107,5667973.25,554251.1429,27.04379893,40.5363764,0.452646775
02-06-2020 15:15,118655.0357,11630.41964,139962.7143,5786628.286,565881.5625,26.5449136,36.56665873,0.363333157
02-06-2020 15:30,131311.5536,12866.83036,142993.7143,5917939.839,578748.3929,26.27959813,36.349589,0.402697969
02-06-2020 15:45,143383.1071,14041.70893,146222.5536,6061322.946,592790.1018,26.51959033,37.54320873,0.430491945
02-06-2020 16:00,151051.3393,14791.25179,149845.8571,6212374.286,607581.3536,26.6184204,38.26460967,0.478862183
02-06-2020 16:15,109280.875,10719.48929,153292.5536,6321655.161,618300.8429,26.8432725,37.85230386,0.331931245
02-06-2020 16:30,100150.625,9828.367857,155607.8036,6421805.786,628129.2107,26.13088567,34.19353847,0.303833393
02-06-2020 16:45,68394.08929,6713.366072,157759.6071,6490199.875,634842.5768,25.7980978,31.91955767,0.21379486
02-06-2020 17:00,61327.01786,6018.746429,159313.5893,6551526.893,640861.3232,25.5590068,29.73031407,0.189086799
02-06-2020 17:15,33945.92857,3316.760714,160481.9286,6585472.821,644178.0839,25.31580593,28.12346393,0.109110376
02-06-2020 17:30,20496.07143,1990.35,161135.9286,6605968.893,646168.4339,25.18362433,26.1870504,0.066973078
02-06-2020 17:45,13233.16071,1281.053571,161542.5179,6619202.054,647449.4875,25.06661593,25.4084758,0.045396622
02-06-2020 18:00,7549.327381,729.5779762,161777.8869,6626751.381,648179.0655,24.70733853,24.47945967,0.02774819
02-06-2020 18:15,4171.857143,402.9375,103026.2321,6630923.238,648582.003,24.5652384,23.85046173,0.021369782
02-06-2020 18:30,887.6428571,85.56785714,103091.5357,6631810.881,648667.5708,24.52374707,23.54001286,0.006482301
02-06-2020 18:45,0,0,103099,6631810.881,648667.5708,24.48045047,23.12403173,0.00016515
02-06-2020 19:00,0,0,103099,6631810.881,648667.5708,24.41660967,22.7959472,0
02-06-2020 19:15,0,0,103099,6631810.881,648667.5708,24.30056353,22.3996156,0
02-06-2020 19:30,0,0,103099,6631810.881,648667.5708,24.10461833,21.8349122,0
02-06-2020 19:45,0,0,103099,6631810.881,648667.5708,24.03080247,21.67377927,0
02-06-2020 20:00,0,0,103099,6631810.881,648667.5708,23.87003587,21.51721807,0
02-06-2020 20:15,0,0,103099,6631810.881,648667.5708,23.69544473,21.070044,0
02-06-2020 20:30,0,0,103099,6631810.881,648667.5708,23.53293047,20.72194407,0
02-06-2020 20:45,0,0,103099,6631810.881,648667.5708,23.400419,20.67472836,0
02-06-2020 21:00,0,0,103099,6631810.881,648667.5708,23.18115653,20.4064982,0
02-06-2020 21:15,0,0,103099,6631810.881,648667.5708,23.0872802,20.39725367,0
02-06-2020 21:30,0,0,103099,6631810.881,648667.5708,23.0178122,20.39139193,0
02-06-2020 21:45,0,0,103099,6631810.881,648667.5708,23.03060707,20.32265013,0
02-06-2020 22:00,0,0,103099,6631810.881,648667.5708,23.1034912,20.65854927,0
02-06-2020 22:15,0,0,103099,6631810.881,648667.5708,23.0956054,20.8178508,0
02-06-2020 22:30,0,0,103099,6631810.881,648667.5708,23.07753907,21.05610347,0
02-06-2020 22:45,0,0,103099,6631810.881,648667.5708,23.09732267,21.32285767,0
02-06-2020 23:00,0,0,103099,6631810.881,648667.5708,23.02981786,21.02276614,0
02-06-2020 23:15,0,0,103099,6631810.881,648667.5708,23.15459993,21.31461987,0
02-06-2020 23:30,0,0,103099,6631810.881,648667.5708,23.1262676,21.27200127,0
02-06-2020 23:45,0,0,88402.75,6631810.881,648667.5708,23.18509527,21.17315893,0
03-06-2020 00:00,0,0,1063.714286,0,0,23.1571288,20.89146513,0
03-06-2020 00:15,0,0,0,0,0,22.97432447,20.57629187,0
03-06-2020 00:30,0,0,0,0,0,22.67297173,20.45826427,0
03-06-2020 00:45,0,0,0,0,0,22.5986816,20.54110713,0
03-06-2020 01:00,0,0,0,0,0,22.70448393,21.23688167,0
03-06-2020 01:15,0,0,0,0,0,22.80064393,21.72300064,0
03-06-2020 01:30,0,0,0,0,0,22.88334767,21.58573813,0
03-06-2020 01:45,0,0,0,0,0,22.93744687,21.3681458,0
03-06-2020 02:00,0,0,0,0,0,22.84289547,21.206132,0
03-06-2020 02:15,0,0,0,0,0,22.66023567,20.99209193,0
03-06-2020 02:30,0,0,0,0,0,22.50123507,21.11161293,0
03-06-2020 02:45,0,0,0,0,0,22.45950313,21.39914347,0
03-06-2020 03:00,0,0,0,0,0,22.44995927,21.3038554,0
03-06-2020 03:15,0,0,0,0,0,22.50922293,20.78928271,0
03-06-2020 03:30,0,0,0,0,0,22.4485492,20.51603193,0
03-06-2020 03:45,0,0,0,0,0,22.34991033,20.45167633,0
03-06-2020 04:00,0,0,0,0,0,22.36455287,20.55426827,0
03-06-2020 04:15,0,0,0,0,0,22.34726147,20.68842773,0
03-06-2020 04:30,0,0,0,0,0,22.3204386,20.8757264,0
03-06-2020 04:45,0,0,0,0,0,22.3295206,21.20482787,0
03-06-2020 05:00,0,0,0,0,0,22.29955247,21.04184147,0
03-06-2020 05:15,0,0,0,0,0,22.23054807,21.1730612,0
03-06-2020 05:30,0,0,0,0,0,22.0297765,21.00953029,0
03-06-2020 05:45,0,0,0,0,0,21.9093404,20.57113053,0.000166866
03-06-2020 06:00,1264.839286,122.0678571,2.321428571,1264.839286,122.0678571,21.8664428,20.34181107,0.006613585
03-06-2020 06:15,7380.553572,713.2535714,90.80357143,8645.392857,835.3214286,21.8627444,20.6966776,0.023856461
03-06-2020 06:30,13328.39286,1289.948214,344.9107143,21973.78571,2125.269643,21.97045073,21.57549253,0.042221032
03-06-2020 06:45,19989,1940.853571,736.0178571,41962.78571,4066.123214,22.11553553,22.72741287,0.062583125
03-06-2020 07:00,31571.66071,3079.248214,1350.785714,73534.44643,7145.371429,22.39704987,24.1448362,0.099085612
03-06-2020 07:15,48720.69643,4776.785714,2325.196429,122255.1429,11922.15714,22.7777608,26.29304407,0.156656547
03-06-2020 07:30,61366.10714,6019.373214,3689.982143,183621.25,17941.53036,23.2902242,28.91189793,0.196718574
03-06-2020 07:45,72749.57143,7151.707143,5333.732143,256370.8214,25093.2375,23.85327547,30.580068,0.235511359
03-06-2020 08:00,94628.41071,9289.5,7329.232143,350999.2321,34382.7375,24.27014586,31.98336593,0.305066636
03-06-2020 08:15,98757.01786,9695.282143,9774.125,449756.25,44078.01964,24.69866527,34.0502216,0.313177419
03-06-2020 08:30,99424.75,9759.3125,12194.10714,549181,53837.33214,25.2027302,34.80823367,0.311420438
03-06-2020 08:45,112502.25,11029.31071,14747.01786,661683.25,64866.64286,25.52409453,34.50640073,0.350671363
03-06-2020 09:00,138657.1071,13583.96786,17854.875,800340.3571,78450.61071,25.79044793,36.46741347,0.439246923
03-06-2020 09:15,137880.3036,13507.91429,21131.375,938220.6607,91958.525,25.9910524,37.3062216,0.431367427
03-06-2020 09:30,126995.9821,12446.77679,24392.58929,1065216.643,104405.3018,26.01922193,36.83065147,0.391911967
03-06-2020 09:45,130291.5,12767.22321,27660.57143,1195508.143,117172.525,25.796405,36.3065082,0.406644751
03-06-2020 10:00,129318.5536,12672.33393,30804.83928,1324826.696,129844.8589,25.97637527,36.446625,0.401583068
03-06-2020 10:15,133436.25,13074.28214,33939.60714,1458262.946,142919.1411,26.17080487,36.67445067,0.415407943
03-06-2020 10:30,193996.7321,18979.11607,37824.48214,1652259.679,161898.2571,26.6612375,39.58842879,0.615580315
03-06-2020 10:45,237416.7143,23196.21964,43208.625,1889676.393,185094.4768,27.4526612,45.57274567,0.77591557
03-06-2020 11:00,214267.3214,20952.225,48780.76786,2103943.714,206046.7018,27.96947633,47.941911,0.714371265
03-06-2020 11:15,205570.2321,20107.12679,53908.33929,2309513.946,226153.8286,27.98884273,46.19407787,0.661066557
03-06-2020 11:30,236707.4821,23121.99107,59077.44643,2546221.429,249275.8196,27.94122107,45.77094087,0.80662933
03-06-2020 11:45,286506.3929,27944.46072,65868.25,2832727.821,277220.2804,28.5905884,54.7813884,1.019104655
03-06-2020 12:00,205396.6071,20088.40536,71864.85714,3038124.429,297308.6857,28.48166507,50.63946127,0.663942404
03-06-2020 12:15,222223.1964,21724.26786,77111.32143,3260347.625,319032.9536,28.05827447,47.815446,0.715271466
03-06-2020 12:30,247843.5536,24199.19286,82882.32143,3508191.179,343232.1464,28.57016214,49.94027493,0.811302846
03-06-2020 12:45,275618.5179,26886.40179,89147.51786,3783809.696,370118.5482,28.79279787,51.43322747,0.896161532
03-06-2020 13:00,241384.8571,23576.95536,95491.48214,4025194.554,393695.5036,29.06769213,51.64617687,0.799892953
03-06-2020 13:15,217896.3036,21300.5375,100963.7857,4243090.857,414996.0411,28.88484267,48.98813887,0.711361128
03-06-2020 13:30,226154.5179,22098.12857,106477.7143,4469245.375,437094.1696,28.5592814,48.77668833,0.750452629
03-06-2020 13:45,183598,17974.76667,109848.6667,4652843.375,455068.9363,27.86218783,46.6314395,0.615272623
03-06-2020 14:00,29698,2907.7,22406,4682541.375,457976.6363,,,
03-06-2020 14:15,214739.1607,20992.79643,123811.25,4897280.536,478969.4327,28.36199286,50.62704279,0.716680454
03-06-2020 14:30,205743.0357,20113.86071,129244.5714,5103023.571,499083.2935,28.30935667,47.37739673,0.673311722
03-06-2020 14:45,219961.8572,21493.71964,134089.25,5322985.429,520577.0131,28.27815893,45.06816993,0.73095554
03-06-2020 15:00,262008.3214,25571.58571,140255.6786,5584993.75,546148.5988,28.8466328,50.68633447,0.867350566
03-06-2020 15:15,241593.2321,23589.49286,146497.3393,5826586.982,569738.0917,28.85288293,50.806604,0.778130241
03-06-2020 15:30,152544.2143,14937.24821,151284.5893,5979131.196,584675.3399,28.367865,46.1937744,0.526311317
03-06-2020 15:45,123982.7857,12151.48929,154652.1607,6103113.982,596826.8292,28.20090967,40.34545073,0.415465403
03-06-2020 16:00,113119.7857,11093.61964,157548.5357,6216233.768,607920.4488,27.40643307,36.75654693,0.345336211
03-06-2020 16:15,84684.44643,8308.676786,160187.5714,6300918.214,616229.1256,27.12366747,35.6912474,0.275431225
03-06-2020 16:30,56646.03571,5555.469643,161781.3571,6357564.25,621784.5952,26.77372833,32.29846993,0.181230881
03-06-2020 16:45,96084.53572,9421.296429,163435.1964,6453648.786,631205.8917,26.6105695,32.19503143,0.293050101
03-06-2020 17:00,120070.25,11770.21786,166343.3214,6573719.036,642976.1095,27.07719327,36.6476562,0.393890648
03-06-2020 17:15,61668.17857,6053.592857,168511.1786,6635387.214,649029.7024,26.4934388,33.26473993,0.210026725
03-06-2020 17:30,46231.39286,4531.992857,169762.4464,6681618.607,653561.6952,26.1603496,29.8308308,0.174117899
03-06-2020 17:45,26128.46428,2542.314286,170633.7321,6707747.071,656104.0095,25.95564167,27.81896567,0.108959683
03-06-2020 18:00,14761.25,1430.3,171154.7143,6722508.321,657534.3095,25.628292,26.26652213,0.055526057
03-06-2020 18:15,7999.553571,773.0982143,171421.3393,6730507.875,658307.4077,25.138564,24.52836307,0.027632039
03-06-2020 18:30,2083.392857,200.9946429,171548.0357,6732591.268,658508.4024,24.8869608,23.3577332,0.00798223
03-06-2020 18:45,0,0,171562,6732591.268,658508.4024,24.68722533,22.58696707,8.35E-05
03-06-2020 19:00,0,0,171562,6732591.268,658508.4024,24.47928673,21.99749153,0
03-06-2020 19:15,0,0,171562,6732591.268,658508.4024,24.19665093,21.709464,0
03-06-2020 19:30,0,0,171562,6732591.268,658508.4024,23.98372187,21.4879578,0
03-06-2020 19:45,0,0,171562,6732591.268,658508.4024,23.86744787,21.38542273,0
03-06-2020 20:00,0,0,171562,6732591.268,658508.4024,23.7355346,21.4588258,0
03-06-2020 20:15,0,0,171562,6732591.268,658508.4024,23.68221647,21.54895427,0
03-06-2020 20:30,0,0,171562,6732591.268,658508.4024,23.66400967,21.19235007,0
03-06-2020 20:45,0,0,171562,6732591.268,658508.4024,23.60763367,21.04078167,0
03-06-2020 21:00,0,0,171562,6732591.268,658508.4024,23.58140473,21.03124393,0
03-06-2020 21:15,0,0,171562,6732591.268,658508.4024,23.54292971,21.00041857,0
03-06-2020 21:30,0,0,171562,6732591.268,658508.4024,23.35550553,20.84665127,0
03-06-2020 21:45,0,0,171562,6732591.268,658508.4024,23.15304567,20.72384033,0
03-06-2020 22:00,0,0,171562,6732591.268,658508.4024,23.12093293,20.8803712,0
03-06-2020 22:15,0,0,171562,6732591.268,658508.4024,23.2737874,21.27795007,0
03-06-2020 22:30,0,0,171562,6732591.268,658508.4024,23.41010747,21.48009253,0
03-06-2020 22:45,0,0,171562,6732591.268,658508.4024,23.3567708,21.42151693,0
03-06-2020 23:00,0,0,171562,6732591.268,658508.4024,23.29439087,21.5673136,0
03-06-2020 23:15,0,0,171562,6732591.268,658508.4024,23.26808273,21.78100367,0
03-06-2020 23:30,0,0,171562,6732591.268,658508.4024,23.3125675,21.87289436,0
03-06-2020 23:45,0,0,154951.4286,6732591.268,658508.4024,23.3070944,22.12236753,0
04-06-2020 00:00,0,0,9461.553572,0,0,23.23250947,21.74905587,0
04-06-2020 00:15,0,0,0,0,0,23.2305298,22.0874878,0
04-06-2020 00:30,0,0,0,0,0,23.23969107,22.0754842,0
04-06-2020 00:45,0,0,0,0,0,23.22314853,21.49751793,0
04-06-2020 01:00,0,0,0,0,0,23.04567047,20.8985536,0
04-06-2020 01:15,0,0,0,0,0,22.96156013,20.78192953,0
04-06-2020 01:30,0,0,0,0,0,22.87476007,20.64805379,0
04-06-2020 01:45,0,0,0,0,0,22.87814747,21.0011492,0
04-06-2020 02:00,0,0,0,0,0,22.99037887,21.9415954,0
04-06-2020 02:15,0,0,0,0,0,22.9795756,21.5821596,0
04-06-2020 02:30,0,0,0,0,0,23.00280547,21.08051347,0
04-06-2020 02:45,0,0,0,0,0,22.77749013,20.27272547,0
04-06-2020 03:00,0,0,0,0,0,22.51006267,19.9091552,0
04-06-2020 03:15,0,0,0,0,0,22.36554567,19.8938822,0
04-06-2020 03:30,0,0,0,0,0,22.11158453,19.4302042,0
04-06-2020 03:45,0,0,0,0,0,21.8316998,19.176412,0
04-06-2020 04:00,0,0,0,0,0,21.81405857,19.20170793,0
04-06-2020 04:15,0,0,0,0,0,21.78163253,19.23991707,0
04-06-2020 04:30,0,0,0,0,0,21.7417174,19.2718446,0
04-06-2020 04:45,0,0,0,0,0,21.9011658,19.59632367,0
04-06-2020 05:00,0,0,0,0,0,22.10740133,19.78210867,0
04-06-2020 05:15,0,0,0,0,0,22.29324947,20.07742533,0
04-06-2020 05:30,0,0,0,0,0,22.30016693,20.21210933,0
04-06-2020 05:45,0,0,0,0,0,22.33174027,20.44576413,0.000426552
04-06-2020 06:00,1508.321429,145.5446429,6.500000001,1508.321429,145.5446429,22.37077833,20.5307474,0.008158021
04-06-2020 06:15,8426.178571,814.4803572,118.8571429,9934.5,960.025,22.37073829,20.5436425,0.027412691
04-06-2020 06:30,16244.35714,1574.942857,414.0714286,26178.85714,2534.967857,22.41366367,20.99587587,0.052506062
04-06-2020 06:45,26523.625,2580.641071,916.6428571,52702.48214,5115.608929,22.56968393,21.82994167,0.088066466
04-06-2020 07:00,40864.5,4004.180357,1726.089286,93566.98214,9119.789286,22.91924653,22.99921047,0.154180224
04-06-2020 07:15,55111.78572,5406.069643,2902.625,148678.7679,14525.85893,23.3070128,25.0849102,0.201037406
04-06-2020 07:30,56590.89286,5554.775,4367.964286,205269.6607,20080.63393,23.6712912,28.60889293,0.202126725
04-06-2020 07:45,74608.78571,7318.089286,5715.839286,279878.4464,27398.72321,24.11572667,29.42869673,0.257633055
04-06-2020 08:00,108404.5893,10635.3875,8264.107143,388283.0357,38034.11071,24.82795607,34.91220333,0.353617841
04-06-2020 08:15,116275.2679,11401.36964,10842.41071,504558.3036,49435.48036,25.16537493,36.23617367,0.369828129
04-06-2020 08:30,140712.75,13783.92143,14078.57143,645271.0536,63219.40179,25.49385071,40.28607814,0.50896689
04-06-2020 08:45,106384.7321,10429.39821,16910.58929,751655.7857,73648.8,25.7016844,38.59687113,0.339791978
04-06-2020 09:00,168924.4107,16533.50179,20423.89286,920580.1964,90182.30179,26.23224887,41.591343,0.524087767
04-06-2020 09:15,144483.2857,14149.41964,24191.28572,1065063.482,104331.7214,26.67907113,42.56844687,0.432960207
04-06-2020 09:30,146737.2679,14367.03214,27772.51786,1211800.75,118698.7536,26.95834153,42.14109067,0.403170239
04-06-2020 09:45,147830.7857,14467.07321,31430.28571,1359631.536,133165.8268,27.35501507,42.37724447,0.529962247
04-06-2020 10:00,213117.5,20814.44107,35840.67857,1572749.036,153980.2679,27.51010547,45.04793127,0.693510813
04-06-2020 10:15,178955.1071,17488.63571,40122.33929,1751704.143,171468.9036,27.60956433,43.5676756,0.572279813
04-06-2020 10:30,214412.5,20934.75893,45141.19643,1966116.643,192403.6625,27.75967186,46.86543314,0.740527077
04-06-2020 10:45,268669.4464,26206.36964,51457.19643,2234786.089,218610.0321,28.60955807,53.49905787,0.990074661
04-06-2020 11:00,217730.6071,21265.63929,57139.16071,2452516.696,239875.6714,28.90044147,52.5498042,0.7482029
04-06-2020 11:15,216385.5536,21137.175,62657.28571,2668902.25,261012.8464,29.12891453,53.990102,0.728968813
04-06-2020 11:30,206619.1964,20198.34107,67403.80357,2875521.446,281211.1875,28.9166118,49.0042542,0.685514255
04-06-2020 11:45,234062.7679,22858.18571,72863.92857,3109584.214,304069.3732,28.90102747,50.7513082,0.819862228
04-06-2020 12:00,254973.625,24877.58214,78923.82143,3364557.839,328946.9554,29.42877807,54.02926233,0.849540456
04-06-2020 12:15,241891.8036,23609.39107,84741.125,3606449.643,352556.3464,29.5206992,53.681734,0.873090314
04-06-2020 12:30,205627.125,20087.01964,90474.64286,3812076.768,372643.3661,29.7818786,52.660978,0.791784523
04-06-2020 12:45,179072.8929,17502.69464,94812.42857,3991149.661,390146.0607,29.39738029,47.38953071,0.545631621
04-06-2020 13:00,271756.75,26511.91607,100606.5357,4262906.411,416657.9768,30.0188802,53.6593362,0.998991635
04-06-2020 13:15,273825.75,26711.93929,107259.4286,4536732.161,443369.9161,30.47031447,57.81096007,1.039666132
04-06-2020 13:30,173753.5714,17004.80536,112855.9286,4710485.732,460374.7214,29.7998332,51.6836674,0.583499977
04-06-2020 13:45,248432.5,24249.825,118011.8036,4958918.232,484624.5464,29.65344433,49.9063132,0.815274666
04-06-2020 14:00,177648.9464,17367.28571,123410.1071,5136567.179,501991.8321,29.89246833,49.5533302,0.638300066
04-06-2020 14:15,161086.8929,15758.55714,127024.1607,5297654.071,517750.3893,29.012854,42.452008,0.506043812
04-06-2020 14:30,154733.9643,15151.36071,131269.8929,5452388.036,532901.75,29.05324907,43.63637693,0.47842541
04-06-2020 14:45,223138.4107,21798.53036,135691.2321,5675526.446,554700.2804,29.0256388,45.19156093,0.683131715
04-06-2020 15:00,248848.5179,24283.51428,141730.5357,5924374.964,578983.7946,29.31660471,50.0400065,0.828218793
04-06-2020 15:15,183528.4643,17951.39643,146938.0893,6107903.429,596935.1911,28.8240906,47.45554587,0.576245547
04-06-2020 15:30,189792.875,18567.24464,151423.9643,6297696.304,615502.4357,28.6710672,44.879714,0.614596024
04-06-2020 15:45,180917.6964,17704.25179,156033.3393,6478614,633206.6875,28.89003293,46.50682567,0.625826491
04-06-2020 16:00,171303.25,16769.15179,160275.2857,6649917.25,649975.8393,28.52446087,44.30379227,0.547058747
04-06-2020 16:15,148346.6786,14530.04464,164207.8929,6798263.929,664505.8839,28.31096387,41.930027,0.480266179
04-06-2020 16:30,130135.9464,12752.00714,167609.0536,6928399.875,677257.8911,28.2263,39.78159367,0.423149908
04-06-2020 16:45,84376.32143,8280.957143,170333.0893,7012776.196,685538.8482,27.91138307,36.72553133,0.2771371
04-06-2020 17:00,88979.32143,8741.748214,172288.1071,7101755.518,694280.5964,27.40891386,33.94200786,0.296628452
04-06-2020 17:15,84051.48214,8259.844643,174487.3929,7185807,702540.4411,27.39092607,34.1782696,0.286518426
04-06-2020 17:30,66929.33929,6572.891072,176380.3929,7252736.339,709113.3321,27.4676554,33.31872753,0.233363235
04-06-2020 17:45,41641.92857,4078.207143,177712.8393,7294378.268,713191.5393,27.015501,30.92570193,0.147873634
04-06-2020 18:00,19163.85714,1860.207143,178445.5179,7313542.125,715051.7464,26.4737508,28.1798118,0.070357021
04-06-2020 18:15,6454.625,623.6803572,178742.2143,7319996.75,715675.4268,25.87960013,25.6452434,0.022598885
04-06-2020 18:30,1034.708333,99.76190476,178826.1131,7321031.458,715775.1887,25.49142247,23.90158893,0.004882606
04-06-2020 18:45,0,0,80142,7321031.458,715775.1887,25.1925436,22.83024093,0
04-06-2020 19:00,0,0,80142,7321031.458,715775.1887,24.91157433,22.16350287,0
